"gene_name","gene_ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name"
"Spry4","ENSRNOG00000013851",1,"ENSRNOG00000013851","18",32594958,32595208,251,"+","ENSRNOE00000451321","Spry4"
"Spry4","ENSRNOG00000013851",1,"ENSRNOG00000013851","18",32605360,32609864,4505,"+","ENSRNOE00000132038","Spry4"
"Wnt10a","ENSRNOG00000052510",1,"ENSRNOG00000052510","9",82053581,82054341,761,"+","ENSRNOE00000529323","Wnt10a"
"Wnt10a","ENSRNOG00000052510",1,"ENSRNOG00000052510","9",82055332,82055594,263,"+","ENSRNOE00000550422","Wnt10a"
"Wnt10a","ENSRNOG00000052510",1,"ENSRNOG00000052510","9",82062535,82062914,380,"+","ENSRNOE00000572608","Wnt10a"
"Wnt10a","ENSRNOG00000052510",1,"ENSRNOG00000052510","9",82064988,82066047,1060,"+","ENSRNOE00000574706","Wnt10a"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6203304,6203579,276,"-","ENSRNOE00000055146","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6203304,6203515,212,"-","ENSRNOE00000524485","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6200796,6201037,242,"-","ENSRNOE00000495098","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6172667,6172782,116,"-","ENSRNOE00000504209","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6161627,6161740,114,"-","ENSRNOE00000510016","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6152357,6152538,182,"-","ENSRNOE00000490518","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6152345,6152538,194,"-","ENSRNOE00000455874","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6150134,6150181,48,"-","ENSRNOE00000484224","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6140678,6140690,13,"-","ENSRNOE00000562118","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6140501,6140512,12,"-","ENSRNOE00000469070","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6140270,6140380,111,"-","ENSRNOE00000472410","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6140249,6140379,131,"-","ENSRNOE00000530812","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6140249,6140379,131,"-","ENSRNOE00000545543","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6137028,6137140,113,"-","ENSRNOE00000557025","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6137028,6137140,113,"-","ENSRNOE00000564468","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6135493,6135777,285,"-","ENSRNOE00000522712","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6135542,6135777,236,"-","ENSRNOE00000543102","Yap1"
"Yap1","ENSRNOG00000005933",1,"ENSRNOG00000005933","8",6135542,6135777,236,"-","ENSRNOE00000517372","Yap1"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156141450,156141537,88,"-","ENSRNOE00000362084","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156105805,156105953,149,"-","ENSRNOE00000267438","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156105805,156105867,63,"-","ENSRNOE00000531542","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156100818,156100937,120,"-","ENSRNOE00000295754","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156100231,156100346,116,"-","ENSRNOE00000133623","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156099104,156099278,175,"-","ENSRNOE00000133839","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156097861,156098036,176,"-","ENSRNOE00000134042","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156094650,156094793,144,"-","ENSRNOE00000134235","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156092892,156092961,70,"-","ENSRNOE00000134431","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156091616,156091750,135,"-","ENSRNOE00000134635","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156088638,156088777,140,"-","ENSRNOE00000546129","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156088586,156088777,192,"-","ENSRNOE00000134835","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156088610,156088636,27,"-","ENSRNOE00000528345","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156088603,156088608,6,"-","ENSRNOE00000564514","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156088586,156088601,16,"-","ENSRNOE00000525700","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156087924,156088043,120,"-","ENSRNOE00000135018","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156086598,156087447,850,"-","ENSRNOE00000574995","Alpl"
"Alpl","ENSRNOG00000013954",1,"ENSRNOG00000013954","5",156086497,156087447,951,"-","ENSRNOE00000267430","Alpl"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21252438,21252538,101,"-","ENSRNOE00000332024","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21251629,21251697,69,"-","ENSRNOE00000034847","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21249150,21249215,66,"-","ENSRNOE00000034940","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21247777,21247824,48,"-","ENSRNOE00000223198","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21246959,21247069,111,"-","ENSRNOE00000034996","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21245167,21245406,240,"-","ENSRNOE00000035042","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21244161,21244199,39,"-","ENSRNOE00000035103","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21243853,21243912,60,"-","ENSRNOE00000035156","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21243709,21243753,45,"-","ENSRNOE00000035204","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21243274,21243318,45,"-","ENSRNOE00000223164","Ambn"
"Ambn","ENSRNOG00000003718",1,"ENSRNOG00000003718","14",21240398,21240983,586,"-","ENSRNOE00000035262","Ambn"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26439197,26439250,54,"+","ENSRNOE00000295696","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26440584,26440651,68,"+","ENSRNOE00000568957","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26440586,26440651,66,"+","ENSRNOE00000286399","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26440598,26440651,54,"+","ENSRNOE00000542580","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26442540,26442587,48,"+","ENSRNOE00000037331","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26443807,26443848,42,"+","ENSRNOE00000037533","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26443945,26443989,45,"+","ENSRNOE00000037355","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26444260,26444697,438,"+","ENSRNOE00000341564","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26445189,26445191,3,"+","ENSRNOE00000538925","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26446352,26446499,148,"+","ENSRNOE00000558069","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26448471,26448515,45,"+","ENSRNOE00000037746","Amelx"
"Amelx","ENSRNOG00000003965",1,"ENSRNOG00000003965","X",26450384,26450495,112,"+","ENSRNOE00000037762","Amelx"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21298992,21299068,77,"-","ENSRNOE00000443466","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21298819,21298887,69,"-","ENSRNOE00000035414","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21297103,21297189,87,"-","ENSRNOE00000035465","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21295793,21295858,66,"-","ENSRNOE00000035512","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21294153,21294239,87,"-","ENSRNOE00000035563","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21291537,21291572,36,"-","ENSRNOE00000035684","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21290061,21290087,27,"-","ENSRNOE00000572904","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21287245,21287515,271,"-","ENSRNOE00000035782","Amtn"
"Amtn","ENSRNOG00000003776",1,"ENSRNOG00000003776","14",21286510,21286790,281,"-","ENSRNOE00000450803","Amtn"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85364483,85364549,67,"+","ENSRNOE00000456341","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85365259,85365389,131,"+","ENSRNOE00000158289","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85365685,85365781,97,"+","ENSRNOE00000158355","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85366413,85366468,56,"+","ENSRNOE00000158443","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85366557,85366607,51,"+","ENSRNOE00000158526","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85366746,85366854,109,"+","ENSRNOE00000441901","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85367011,85367050,40,"+","ENSRNOE00000158687","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85367325,85367423,99,"+","ENSRNOE00000158775","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85367655,85367735,81,"+","ENSRNOE00000499885","Bmi1"
"Bmi1","ENSRNOG00000016585",1,"ENSRNOG00000016585","17",85367815,85368208,394,"+","ENSRNOE00000485684","Bmi1"
"Dmp1","ENSRNOG00000002167",1,"ENSRNOG00000002167","14",6900639,6900733,95,"-","ENSRNOE00000555800","Dmp1"
"Dmp1","ENSRNOG00000002167",1,"ENSRNOG00000002167","14",6896760,6896834,75,"-","ENSRNOE00000020723","Dmp1"
"Dmp1","ENSRNOG00000002167",1,"ENSRNOG00000002167","14",6896244,6896291,48,"-","ENSRNOE00000243921","Dmp1"
"Dmp1","ENSRNOG00000002167",1,"ENSRNOG00000002167","14",6894165,6894197,33,"-","ENSRNOE00000243916","Dmp1"
"Dmp1","ENSRNOG00000002167",1,"ENSRNOG00000002167","14",6889856,6892328,2473,"-","ENSRNOE00000020727","Dmp1"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6933014,6933070,57,"-","ENSRNOE00000315833","Dspp"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6932088,6932174,87,"-","ENSRNOE00000020738","Dspp"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6931158,6931934,777,"-","ENSRNOE00000020746","Dspp"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6930996,6931934,939,"-","ENSRNOE00000458916","Dspp"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6928502,6930277,1776,"-","ENSRNOE00000020758","Dspp"
"Dspp","ENSRNOG00000002168",1,"ENSRNOG00000002168","14",6926976,6927107,132,"-","ENSRNOE00000020748","Dspp"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21219315,21219454,140,"-","ENSRNOE00000429279","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21218953,21219013,61,"-","ENSRNOE00000428266","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21218742,21218819,78,"-","ENSRNOE00000315171","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21217594,21217650,57,"-","ENSRNOE00000279029","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21217438,21217482,45,"-","ENSRNOE00000485555","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21215913,21215954,42,"-","ENSRNOE00000034341","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21213746,21214018,273,"-","ENSRNOE00000034370","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21212597,21212659,63,"-","ENSRNOE00000034398","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21201137,21201187,51,"-","ENSRNOE00000034429","Enam"
"Enam","ENSRNOG00000003672",1,"ENSRNOG00000003672","14",21194664,21197996,3333,"-","ENSRNOE00000034594","Enam"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78211694,78211931,238,"-","ENSRNOE00000066216","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78204797,78204865,69,"-","ENSRNOE00000066378","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78203578,78203764,187,"-","ENSRNOE00000064564","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78200542,78200651,110,"-","ENSRNOE00000064678","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78199819,78199872,54,"-","ENSRNOE00000064799","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78192889,78193023,135,"-","ENSRNOE00000064906","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78186738,78186877,140,"-","ENSRNOE00000065016","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78179619,78179943,325,"-","ENSRNOE00000065162","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78173300,78173539,240,"-","ENSRNOE00000065283","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78170933,78171108,176,"-","ENSRNOE00000065400","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78167956,78168115,160,"-","ENSRNOE00000481488","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78164416,78164870,455,"-","ENSRNOE00000496396","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78159767,78159971,205,"-","ENSRNOE00000490098","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78159346,78159462,117,"-","ENSRNOE00000497843","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78145025,78145252,228,"-","ENSRNOE00000485781","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78139276,78139487,212,"-","ENSRNOE00000505707","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78137571,78137658,88,"-","ENSRNOE00000507035","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78135854,78136056,203,"-","ENSRNOE00000470198","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78132911,78133012,102,"-","ENSRNOE00000511716","Evc2"
"Evc2","ENSRNOG00000007025",1,"ENSRNOG00000007025","14",78129749,78130364,616,"-","ENSRNOE00000474833","Evc2"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",98016768,98018014,1247,"-","ENSRNOE00000037384","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97975628,97975812,185,"-","ENSRNOE00000037442","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97974973,97975023,51,"-","ENSRNOE00000037477","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97972970,97973048,79,"-","ENSRNOE00000037522","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97968366,97968458,93,"-","ENSRNOE00000037553","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97967532,97967647,116,"-","ENSRNOE00000037609","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97966924,97967104,181,"-","ENSRNOE00000037652","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97965376,97965485,110,"-","ENSRNOE00000037699","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97964647,97964728,82,"-","ENSRNOE00000037748","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97964181,97964240,60,"-","ENSRNOE00000037787","Fam20a"
"Fam20a","ENSRNOG00000003969",1,"ENSRNOG00000003969","10",97962693,97963156,464,"-","ENSRNOE00000037832","Fam20a"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17971621,17972737,1117,"-","ENSRNOE00000366015","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17969817,17969995,179,"-","ENSRNOE00000327274","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17960479,17960557,79,"-","ENSRNOE00000330182","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17931607,17931699,93,"-","ENSRNOE00000333139","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17929859,17929974,116,"-","ENSRNOE00000012367","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17918850,17919030,181,"-","ENSRNOE00000012368","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17917724,17917833,110,"-","ENSRNOE00000012369","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17917515,17917596,82,"-","ENSRNOE00000012373","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17916771,17916830,60,"-","ENSRNOE00000012377","Fam20c"
"Fam20c","ENSRNOG00000001314",1,"ENSRNOG00000001314","12",17913767,17914716,950,"-","ENSRNOE00000270104","Fam20c"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71318846,71319449,604,"-","ENSRNOE00000532264","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71318846,71319052,207,"-","ENSRNOE00000467748","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71306209,71306393,185,"-","ENSRNOE00000463567","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71282782,71283048,267,"-","ENSRNOE00000155506","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71280962,71281045,84,"-","ENSRNOE00000353793","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71280956,71281045,90,"-","ENSRNOE00000152992","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71280549,71280721,173,"-","ENSRNOE00000153146","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71278089,71278212,124,"-","ENSRNOE00000153305","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71276693,71276883,191,"-","ENSRNOE00000153550","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71274390,71274534,145,"-","ENSRNOE00000153797","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71271868,71272064,197,"-","ENSRNOE00000153991","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71270939,71271084,146,"-","ENSRNOE00000154134","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71270195,71270316,122,"-","ENSRNOE00000154259","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71269758,71269868,111,"-","ENSRNOE00000154387","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71269206,71269396,191,"-","ENSRNOE00000154516","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71267680,71267802,123,"-","ENSRNOE00000154653","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71267371,71267441,71,"-","ENSRNOE00000154780","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71266943,71267080,138,"-","ENSRNOE00000154866","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71266745,71267080,336,"-","ENSRNOE00000561162","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71266561,71266666,106,"-","ENSRNOE00000154991","Fgfr1"
"Fgfr1","ENSRNOG00000016050",1,"ENSRNOG00000016050","16",71266248,71266454,207,"-","ENSRNOE00000490355","Fgfr1"
"Gdnf","ENSRNOG00000012819",1,"ENSRNOG00000012819","2",56887987,56888009,23,"+","ENSRNOE00000346105","Gdnf"
"Gdnf","ENSRNOG00000012819",1,"ENSRNOG00000012819","2",56892474,56892650,177,"+","ENSRNOE00000122068","Gdnf"
"Gdnf","ENSRNOG00000012819",1,"ENSRNOG00000012819","2",56909739,56910238,500,"+","ENSRNOE00000359945","Gdnf"
"Grem2","ENSRNOG00000003616",1,"ENSRNOG00000003616","13",92987893,92988137,245,"-","ENSRNOE00000427089","Grem2"
"Grem2","ENSRNOG00000003616",1,"ENSRNOG00000003616","13",92894431,92897904,3474,"-","ENSRNOE00000033850","Grem2"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99829351,99829414,64,"+","ENSRNOE00000182804","Klk4"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99831472,99831637,166,"+","ENSRNOE00000182896","Klk4"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99831882,99832132,251,"+","ENSRNOE00000183049","Klk4"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99832220,99832356,137,"+","ENSRNOE00000183156","Klk4"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99833299,99833301,3,"+","ENSRNOE00000523353","Klk4"
"Klk4","ENSRNOG00000018864",1,"ENSRNOG00000018864","1",99834067,99834216,150,"+","ENSRNOE00000224590","Klk4"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33074441,33074711,271,"+","ENSRNOE00000485301","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33078336,33078484,149,"+","ENSRNOE00000103109","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33078730,33078852,123,"+","ENSRNOE00000103267","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33079224,33079531,308,"+","ENSRNOE00000103421","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33080174,33080335,162,"+","ENSRNOE00000306706","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33081142,33081302,161,"+","ENSRNOE00000103789","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33081494,33081632,139,"+","ENSRNOE00000103981","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33081753,33081903,151,"+","ENSRNOE00000104177","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33082403,33082518,116,"+","ENSRNOE00000104375","Mmp14"
"Mmp14","ENSRNOG00000010947",1,"ENSRNOG00000010947","15",33082799,33083655,857,"+","ENSRNOE00000476431","Mmp14"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5833359,5833505,147,"+","ENSRNOE00000291623","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5842591,5842838,248,"+","ENSRNOE00000299053","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5845981,5846129,149,"+","ENSRNOE00000285579","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5848268,5848393,126,"+","ENSRNOE00000313890","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5849534,5849695,162,"+","ENSRNOE00000319529","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5850774,5850915,142,"+","ENSRNOE00000335812","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5858310,5858446,137,"+","ENSRNOE00000341807","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5859338,5859494,157,"+","ENSRNOE00000326832","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5871858,5871961,104,"+","ENSRNOE00000246608","Mmp20"
"Mmp20","ENSRNOG00000021896",1,"ENSRNOG00000021896","8",5873321,5875232,1912,"+","ENSRNOE00000246596","Mmp20"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165263800,165263850,51,"+","ENSRNOE00000298506","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165267354,165267529,176,"+","ENSRNOE00000097189","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165267368,165267529,162,"+","ENSRNOE00000575656","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165268078,165268186,109,"+","ENSRNOE00000097437","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165268828,165269060,233,"+","ENSRNOE00000097547","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165269645,165269845,201,"+","ENSRNOE00000097679","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165270434,165270568,135,"+","ENSRNOE00000090599","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165273679,165273954,276,"+","ENSRNOE00000090689","Mtor"
"Mtor","ENSRNOG00000009615",1,"ENSRNOG00000009615","5",165274037,165274145,109,"+","ENSRNOE00000090777","Mtor"
