"gene_name","gene_ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88463227,88463466,240,"+","ENSMUSE00001348783","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88463272,88463466,195,"+","ENSMUSE00000187746","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88464471,88464509,39,"+","ENSMUSE00000187748","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88465131,88465190,60,"+","ENSMUSE00000187750","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88465290,88465334,45,"+","ENSMUSE00000187751","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88465706,88465750,45,"+","ENSMUSE00000187752","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88467452,88468182,731,"+","ENSMUSE00001354844","Ambn"
"Ambn","ENSMUSG00000029288",1,"ENSMUSG00000029288","5",88467452,88468531,1080,"+","ENSMUSE00000652300","Ambn"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169187154,169187200,47,"-","ENSMUSE00000496051","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169185811,169185876,66,"-","ENSMUSE00001305197","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169185811,169185876,66,"-","ENSMUSE00001275851","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169183900,169183947,48,"-","ENSMUSE00001235003","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169183900,169183947,48,"-","ENSMUSE00001212427","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169182626,169182667,42,"-","ENSMUSE00000369834","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169182485,169182529,45,"-","ENSMUSE00001213187","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169182485,169182529,45,"-","ENSMUSE00001265834","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169181778,169182215,438,"-","ENSMUSE00000542700","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169181778,169182143,366,"-","ENSMUSE00000457122","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169181778,169181852,75,"-","ENSMUSE00000740294","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169180022,169180176,155,"-","ENSMUSE00001296213","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169180022,169180176,155,"-","ENSMUSE00001279919","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169178015,169178059,45,"-","ENSMUSE00001082979","Amelx"
"Amelx","ENSMUSG00000031354",1,"ENSMUSG00000031354","X",169176114,169176226,113,"-","ENSMUSE00000457101","Amelx"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88376108,88376183,76,"+","ENSMUSE00000425208","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88376289,88376357,69,"+","ENSMUSE00000331752","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88378033,88378119,87,"+","ENSMUSE00000187697","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88378855,88378920,66,"+","ENSMUSE00000187693","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88380277,88380363,87,"+","ENSMUSE00000187695","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88381601,88381636,36,"+","ENSMUSE00000400727","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88383000,88383026,27,"+","ENSMUSE00000424706","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88384885,88385158,274,"+","ENSMUSE00000424734","Amtn"
"Amtn","ENSMUSG00000029282",1,"ENSMUSG00000029282","5",88385617,88385916,300,"+","ENSMUSE00000424702","Amtn"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18677018,18677469,452,"+","ENSMUSE00000460324","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18677280,18677469,190,"+","ENSMUSE00000838827","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18677807,18677831,25,"+","ENSMUSE00000730307","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18680372,18680475,104,"+","ENSMUSE00000700109","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18680374,18680475,102,"+","ENSMUSE00000777262","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18680994,18681085,92,"+","ENSMUSE00000731692","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18681107,18681219,113,"+","ENSMUSE00000764821","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18681793,18681923,131,"+","ENSMUSE00001250877","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18681793,18681923,131,"+","ENSMUSE00001245168","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682223,18682319,97,"+","ENSMUSE00000291084","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682223,18682365,143,"+","ENSMUSE00000755988","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682839,18682894,56,"+","ENSMUSE00000291074","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682839,18682856,18,"+","ENSMUSE00000994598","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682981,18683031,51,"+","ENSMUSE00000883511","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18682981,18683030,50,"+","ENSMUSE00000773793","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683175,18683283,109,"+","ENSMUSE00000291057","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683369,18683408,40,"+","ENSMUSE00000162308","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683665,18683763,99,"+","ENSMUSE00000291043","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683665,18683676,12,"+","ENSMUSE00000993010","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683986,18684066,81,"+","ENSMUSE00000291036","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18683986,18684013,28,"+","ENSMUSE00000822113","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18684152,18686629,2478,"+","ENSMUSE00000471418","Bmi1"
"Bmi1","ENSMUSG00000026739",1,"ENSMUSG00000026739","2",18684152,18686130,1979,"+","ENSMUSE00000485604","Bmi1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104202613,104202712,100,"+","ENSMUSE00000187862","Dmp1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104207076,104207150,75,"+","ENSMUSE00000440325","Dmp1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104207590,104207637,48,"+","ENSMUSE00000187860","Dmp1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104209898,104209930,33,"+","ENSMUSE00000187859","Dmp1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104210102,104210146,45,"+","ENSMUSE00000187863","Dmp1"
"Dmp1","ENSMUSG00000029307",1,"ENSMUSG00000029307","5",104211640,104214102,2463,"+","ENSMUSE00000360781","Dmp1"
"Dspp","ENSMUSG00000053268",1,"ENSMUSG00000053268","5",104170712,104170768,57,"+","ENSMUSE00000651608","Dspp"
"Dspp","ENSMUSG00000053268",1,"ENSMUSG00000053268","5",104174008,104174083,76,"+","ENSMUSE00000444853","Dspp"
"Dspp","ENSMUSG00000053268",1,"ENSMUSG00000053268","5",104174896,104174982,87,"+","ENSMUSE00000444831","Dspp"
"Dspp","ENSMUSG00000053268",1,"ENSMUSG00000053268","5",104175137,104176078,942,"+","ENSMUSE00000444838","Dspp"
"Dspp","ENSMUSG00000053268",1,"ENSMUSG00000053268","5",104176859,104180127,3269,"+","ENSMUSE00000693109","Dspp"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88487975,88488188,214,"+","ENSMUSE00001356085","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88487982,88488188,207,"+","ENSMUSE00000424589","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88488488,88488548,61,"+","ENSMUSE00001353378","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88488488,88488548,61,"+","ENSMUSE00000424577","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88488692,88488769,78,"+","ENSMUSE00001346595","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88488692,88488769,78,"+","ENSMUSE00000424587","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88489498,88489563,66,"+","ENSMUSE00000355364","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88489670,88489720,51,"+","ENSMUSE00000399216","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88491222,88491263,42,"+","ENSMUSE00000356326","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88492919,88493191,273,"+","ENSMUSE00000187723","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88494040,88494102,63,"+","ENSMUSE00000187738","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88498616,88498666,51,"+","ENSMUSE00000380793","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88501459,88504730,3272,"+","ENSMUSE00001354803","Enam"
"Enam","ENSMUSG00000029286",1,"ENSMUSG00000029286","5",88501459,88506049,4591,"+","ENSMUSE00000355972","Enam"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37338499,37338727,229,"+","ENSMUSE00000506394","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37338608,37338727,120,"+","ENSMUSE00000653821","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37347440,37347508,69,"+","ENSMUSE00001235821","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37347440,37347508,69,"+","ENSMUSE00001295060","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37348588,37348774,187,"+","ENSMUSE00001247944","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37348588,37348774,187,"+","ENSMUSE00001222468","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37350339,37350448,110,"+","ENSMUSE00001241485","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37350339,37350448,110,"+","ENSMUSE00001230795","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37351121,37351174,54,"+","ENSMUSE00001252444","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37351121,37351174,54,"+","ENSMUSE00001294747","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37357400,37357534,135,"+","ENSMUSE00001279415","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37357400,37357534,135,"+","ENSMUSE00001293882","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37363517,37363656,140,"+","ENSMUSE00001305034","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37363517,37363656,140,"+","ENSMUSE00001266972","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37370524,37370848,325,"+","ENSMUSE00001241642","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37370524,37370848,325,"+","ENSMUSE00001260814","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37378183,37378422,240,"+","ENSMUSE00001238445","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37378183,37378422,240,"+","ENSMUSE00001224227","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37380410,37380585,176,"+","ENSMUSE00001305021","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37380410,37380585,176,"+","ENSMUSE00001212150","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37383078,37383237,160,"+","ENSMUSE00001216423","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37383078,37383237,160,"+","ENSMUSE00001288851","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37386685,37387139,455,"+","ENSMUSE00001019979","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37386685,37387764,1080,"+","ENSMUSE00000869334","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37389904,37390601,698,"+","ENSMUSE00000862848","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37391993,37392197,205,"+","ENSMUSE00001037555","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37391993,37392022,30,"+","ENSMUSE00000857888","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37393080,37393196,117,"+","ENSMUSE00001045309","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37410234,37410461,228,"+","ENSMUSE00000990507","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37415727,37415947,221,"+","ENSMUSE00001050009","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37415859,37415947,89,"+","ENSMUSE00000860054","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37417405,37417492,88,"+","ENSMUSE00000979459","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37417405,37417915,511,"+","ENSMUSE00000866232","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37419124,37419326,203,"+","ENSMUSE00000975346","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37421838,37421939,102,"+","ENSMUSE00001081117","Evc2"
"Evc2","ENSMUSG00000050248",1,"ENSMUSG00000050248","5",37424409,37425055,647,"+","ENSMUSE00000352065","Evc2"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109721312,109722279,968,"-","ENSMUSE00000794357","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109721312,109722256,945,"-","ENSMUSE00000369327","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109685343,109685527,185,"-","ENSMUSE00000107128","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109684638,109684688,51,"-","ENSMUSE00000107120","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109682837,109682979,143,"-","ENSMUSE00000778233","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109682837,109682915,79,"-","ENSMUSE00000107126","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109678356,109678448,93,"-","ENSMUSE00001206039","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109678356,109678448,93,"-","ENSMUSE00001222597","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109677771,109677886,116,"-","ENSMUSE00001252101","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109677771,109677886,116,"-","ENSMUSE00001299449","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109677154,109677334,181,"-","ENSMUSE00001205054","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109677154,109677334,181,"-","ENSMUSE00001287261","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109675843,109676422,580,"-","ENSMUSE00000779125","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109675843,109675977,135,"-","ENSMUSE00000741917","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109675843,109675952,110,"-","ENSMUSE00000107127","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109675106,109675187,82,"-","ENSMUSE00001207169","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109675106,109675187,82,"-","ENSMUSE00001256063","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109674623,109674682,60,"-","ENSMUSE00000107122","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109674608,109674682,75,"-","ENSMUSE00000769606","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109674639,109674682,44,"-","ENSMUSE00000748891","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109672890,109673564,675,"-","ENSMUSE00000792182","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109672926,109673564,639,"-","ENSMUSE00000386117","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109673474,109673564,91,"-","ENSMUSE00000786865","Fam20a"
"Fam20a","ENSMUSG00000020614",1,"ENSMUSG00000020614","11",109669749,109670233,485,"-","ENSMUSE00000742673","Fam20a"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138754514,138756225,1712,"+","ENSMUSE00000870362","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138755083,138756225,1143,"+","ENSMUSE00000337208","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138755087,138758849,3763,"+","ENSMUSE00001353405","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138756702,138756779,78,"+","ENSMUSE00000852424","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138757801,138757979,179,"+","ENSMUSE00001278348","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138757801,138757979,179,"+","ENSMUSE00001249931","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138766629,138766707,79,"+","ENSMUSE00001308677","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138766629,138766707,79,"+","ENSMUSE00001307946","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138786500,138786600,101,"+","ENSMUSE00000850303","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138788774,138789174,401,"+","ENSMUSE00000853546","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138793187,138793279,93,"+","ENSMUSE00001278881","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138793187,138793279,93,"+","ENSMUSE00001289560","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138794994,138795109,116,"+","ENSMUSE00001238350","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138794994,138795109,116,"+","ENSMUSE00001288517","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138806207,138806387,181,"+","ENSMUSE00001248089","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138806207,138806387,181,"+","ENSMUSE00001220808","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807190,138807360,171,"+","ENSMUSE00000853603","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807251,138807360,110,"+","ENSMUSE00001292620","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807251,138807360,110,"+","ENSMUSE00001270423","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807251,138807339,89,"+","ENSMUSE00000869253","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807474,138807555,82,"+","ENSMUSE00001220599","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138807474,138807555,82,"+","ENSMUSE00001274797","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138808036,138808095,60,"+","ENSMUSE00001288867","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138808036,138808095,60,"+","ENSMUSE00001311729","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138809108,138810077,970,"+","ENSMUSE00000302174","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138809108,138809381,274,"+","ENSMUSE00000859257","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138809108,138809159,52,"+","ENSMUSE00000870621","Fam20c"
"Fam20c","ENSMUSG00000025854",1,"ENSMUSG00000025854","5",138809108,138809405,298,"+","ENSMUSE00000850455","Fam20c"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25513654,25513714,61,"+","ENSMUSE00000759121","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25514100,25514251,152,"+","ENSMUSE00000798219","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25518759,25519429,671,"+","ENSMUSE00001382828","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25518772,25519429,658,"+","ENSMUSE00000905235","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25518789,25519429,641,"+","ENSMUSE00000708961","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25518795,25519429,635,"+","ENSMUSE00000715929","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25518895,25519429,535,"+","ENSMUSE00000820311","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25519344,25519429,86,"+","ENSMUSE00000712953","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25519837,25519923,87,"+","ENSMUSE00000755580","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25532125,25532161,37,"+","ENSMUSE00001383481","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25532250,25532428,179,"+","ENSMUSE00000368001","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25532250,25532297,48,"+","ENSMUSE00000792934","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25532281,25532428,148,"+","ENSMUSE00000720184","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555469,25555774,306,"+","ENSMUSE00000968720","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555508,25555568,61,"+","ENSMUSE00000739124","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555508,25555774,267,"+","ENSMUSE00000710493","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555508,25555658,151,"+","ENSMUSE00000766431","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555508,25555729,222,"+","ENSMUSE00000790697","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555508,25555676,169,"+","ENSMUSE00001385655","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25555617,25555774,158,"+","ENSMUSE00000740033","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25557731,25557820,90,"+","ENSMUSE00001312256","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25557731,25557814,84,"+","ENSMUSE00000684676","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25557731,25557820,90,"+","ENSMUSE00001254290","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25558071,25558243,173,"+","ENSMUSE00001241384","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25558071,25558227,157,"+","ENSMUSE00001232476","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25558074,25558243,170,"+","ENSMUSE00000736047","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25560720,25560843,124,"+","ENSMUSE00001219124","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25560720,25560843,124,"+","ENSMUSE00001206166","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25562138,25562328,191,"+","ENSMUSE00001213255","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25562138,25562328,191,"+","ENSMUSE00001214373","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25563374,25563524,151,"+","ENSMUSE00001304076","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25563374,25563714,341,"+","ENSMUSE00000729399","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25563405,25564484,1080,"+","ENSMUSE00000743813","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25564340,25564484,145,"+","ENSMUSE00001245783","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25564340,25564484,145,"+","ENSMUSE00001285402","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25566000,25569323,3324,"+","ENSMUSE00001385698","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25566711,25566913,203,"+","ENSMUSE00001295356","Fgfr1"
"Fgfr1","ENSMUSG00000031565",1,"ENSMUSG00000031565","8",25566711,25566907,197,"+","ENSMUSE00000786637","Fgfr1"
