"gene_name","ensembl_id","exons.group","exons.group_name","exons.seqnames","exons.start","exons.end","exons.width","exons.strand","exons.exon_id","exons.gene_name","exons.exon_rank"
"Fgfr2",0,16,"ENSMUST00000122448","7",130196178,130196374,197,"-","ENSMUSE00000709836","Fgfr2",6
"Fgfr2",0,16,"ENSMUST00000122448","7",130185229,130185380,152,"-","ENSMUSE00001205116","Fgfr2",7
"Fgfr2",0,16,"ENSMUST00000122448","7",130182641,130182762,122,"-","ENSMUSE00001212325","Fgfr2",8
"Fgfr2",0,16,"ENSMUST00000122448","7",130180365,130180475,111,"-","ENSMUSE00001230110","Fgfr2",9
"Fgfr2",0,16,"ENSMUST00000122448","7",130177675,130177865,191,"-","ENSMUSE00001266623","Fgfr2",10
"Fgfr2",0,16,"ENSMUST00000122448","7",130172817,130172939,123,"-","ENSMUSE00001280560","Fgfr2",11
"Fgfr2",0,16,"ENSMUST00000122448","7",130171612,130171682,71,"-","ENSMUSE00001291209","Fgfr2",12
"Fgfr2",0,16,"ENSMUST00000122448","7",130169739,130169876,138,"-","ENSMUSE00001260255","Fgfr2",13
"Fgfr2",0,16,"ENSMUST00000122448","7",130167703,130167808,106,"-","ENSMUSE00001300180","Fgfr2",14
"Fgfr2",0,16,"ENSMUST00000122448","7",130163959,130164217,259,"-","ENSMUSE00000715629","Fgfr2",15
"Fgfr2",0,17,"ENSMUST00000124096","7",133123141,133123350,210,"-","ENSMUSE00000828817","Fgfr2",1
"Fgfr2",0,17,"ENSMUST00000124096","7",133081757,133081860,104,"-","ENSMUSE00001278237","Fgfr2",2
"Fgfr2",0,17,"ENSMUST00000124096","7",130172817,130172939,123,"-","ENSMUSE00001254341","Fgfr2",3
"Fgfr2",0,17,"ENSMUST00000124096","7",130171612,130171682,71,"-","ENSMUSE00001291209","Fgfr2",4
"Fgfr2",0,17,"ENSMUST00000124096","7",130169739,130169876,138,"-","ENSMUSE00001260255","Fgfr2",5
"Fgfr2",0,17,"ENSMUST00000124096","7",130167703,130167808,106,"-","ENSMUSE00001300180","Fgfr2",6
"Fgfr2",0,17,"ENSMUST00000124096","7",130162451,130164123,1673,"-","ENSMUSE00000776030","Fgfr2",7
"Fgfr2",0,18,"ENSMUST00000127091","7",130228623,130228756,134,"-","ENSMUSE00000823668","Fgfr2",1
"Fgfr2",0,18,"ENSMUST00000127091","7",130227113,130227229,117,"-","ENSMUSE00000781015","Fgfr2",2
"Fgfr2",0,18,"ENSMUST00000127091","7",130218998,130219121,124,"-","ENSMUSE00001308332","Fgfr2",3
"Fgfr2",0,18,"ENSMUST00000127091","7",130200983,130201173,191,"-","ENSMUSE00001244725","Fgfr2",4
"Fgfr2",0,18,"ENSMUST00000127091","7",130199807,130199905,99,"-","ENSMUSE00000747244","Fgfr2",5
"Fgfr2",0,19,"ENSMUST00000129103","7",130263545,130263975,431,"-","ENSMUSE00000731984","Fgfr2",1
"Fgfr2",0,19,"ENSMUST00000129103","7",130261749,130262066,318,"-","ENSMUSE00001291152","Fgfr2",2
"Fgfr2",0,19,"ENSMUST00000129103","7",130242378,130242644,267,"-","ENSMUSE00001299448","Fgfr2",3
"Fgfr2",0,19,"ENSMUST00000129103","7",130241029,130241277,249,"-","ENSMUSE00000738550","Fgfr2",4
"Fgfr2",0,20,"ENSMUST00000129542","7",130177675,130178064,390,"-","ENSMUSE00000787848","Fgfr2",1
"Fgfr2",0,20,"ENSMUST00000129542","7",130172817,130172939,123,"-","ENSMUSE00001271989","Fgfr2",2
"Fgfr2",0,20,"ENSMUST00000129542","7",130171612,130171682,71,"-","ENSMUSE00001272869","Fgfr2",3
"Fgfr2",0,20,"ENSMUST00000129542","7",130169742,130169876,135,"-","ENSMUSE00000774478","Fgfr2",4
"Fgfr2",0,21,"ENSMUST00000130557","7",130167703,130167884,182,"-","ENSMUSE00000736734","Fgfr2",1
"Fgfr2",0,21,"ENSMUST00000130557","7",130163608,130164215,608,"-","ENSMUSE00000747150","Fgfr2",2
"Fgfr2",0,22,"ENSMUST00000133806","7",130196172,130196845,674,"-","ENSMUSE00000802466","Fgfr2",1
"Fgfr2",0,22,"ENSMUST00000133806","7",130185229,130185380,152,"-","ENSMUSE00001262139","Fgfr2",2
"Fgfr2",0,22,"ENSMUST00000133806","7",130182641,130182762,122,"-","ENSMUSE00001275402","Fgfr2",3
"Fgfr2",0,22,"ENSMUST00000133806","7",130180471,130180475,5,"-","ENSMUSE00001068917","Fgfr2",4
"Fgfr2",0,23,"ENSMUST00000136264","7",130171612,130171914,303,"-","ENSMUSE00000795321","Fgfr2",1
"Fgfr2",0,23,"ENSMUST00000136264","7",130169739,130169876,138,"-","ENSMUSE00001286356","Fgfr2",2
"Fgfr2",0,23,"ENSMUST00000136264","7",130167703,130167808,106,"-","ENSMUSE00001209665","Fgfr2",3
"Fgfr2",0,23,"ENSMUST00000136264","7",130163808,130164217,410,"-","ENSMUSE00000740611","Fgfr2",4
"Fgfr2",0,24,"ENSMUST00000147859","7",130182641,130182778,138,"-","ENSMUSE00000752533","Fgfr2",1
"Fgfr2",0,24,"ENSMUST00000147859","7",130180365,130180475,111,"-","ENSMUSE00001254545","Fgfr2",2
"Fgfr2",0,24,"ENSMUST00000147859","7",130177780,130177865,86,"-","ENSMUSE00000723774","Fgfr2",3
"Fgfr2",0,25,"ENSMUST00000148675","7",130196172,130196357,186,"-","ENSMUSE00000765489","Fgfr2",1
"Fgfr2",0,25,"ENSMUST00000148675","7",130184911,130185380,470,"-","ENSMUSE00000777604","Fgfr2",2
"Fgfr2",0,26,"ENSMUST00000153166","7",130265794,130266245,452,"-","ENSMUSE00000718635","Fgfr2",1
"Fgfr2",0,26,"ENSMUST00000153166","7",130261749,130262066,318,"-","ENSMUSE00001221549","Fgfr2",2
"Fgfr2",0,26,"ENSMUST00000153166","7",130242378,130242644,267,"-","ENSMUSE00001280590","Fgfr2",3
"Fgfr2",0,26,"ENSMUST00000153166","7",130241200,130241277,78,"-","ENSMUSE00000498100","Fgfr2",4
"Fgfr2",0,26,"ENSMUST00000153166","7",130228623,130228792,170,"-","ENSMUSE00000462396","Fgfr2",5
"Fgfr2",0,26,"ENSMUST00000153166","7",130218998,130219121,124,"-","ENSMUSE00001266239","Fgfr2",6
"Fgfr2",0,26,"ENSMUST00000153166","7",130200983,130201173,191,"-","ENSMUSE00001249471","Fgfr2",7
"Fgfr2",0,26,"ENSMUST00000153166","7",130196172,130196374,203,"-","ENSMUSE00001277589","Fgfr2",8
"Fgfr2",0,26,"ENSMUST00000153166","7",130185229,130185380,152,"-","ENSMUSE00001262139","Fgfr2",9
"Fgfr2",0,26,"ENSMUST00000153166","7",130182641,130182762,122,"-","ENSMUSE00001275402","Fgfr2",10
"Fgfr2",0,26,"ENSMUST00000153166","7",130180365,130180475,111,"-","ENSMUSE00001254545","Fgfr2",11
"Fgfr2",0,26,"ENSMUST00000153166","7",130177675,130177865,191,"-","ENSMUSE00001218903","Fgfr2",12
"Fgfr2",0,26,"ENSMUST00000153166","7",130172817,130172939,123,"-","ENSMUSE00001271989","Fgfr2",13
"Fgfr2",0,26,"ENSMUST00000153166","7",130171612,130171682,71,"-","ENSMUSE00001272869","Fgfr2",14
"Fgfr2",0,26,"ENSMUST00000153166","7",130169739,130169876,138,"-","ENSMUSE00001286356","Fgfr2",15
"Fgfr2",0,26,"ENSMUST00000153166","7",130167703,130167808,106,"-","ENSMUSE00001209665","Fgfr2",16
"Fgfr2",0,26,"ENSMUST00000153166","7",130162512,130164123,1612,"-","ENSMUSE00001246956","Fgfr2",17
"Inhba",0,1,"ENSMUST00000042603","13",16011851,16012090,240,"+","ENSMUSE00000684205","Inhba",1
"Inhba",0,1,"ENSMUST00000042603","13",16012200,16012386,187,"+","ENSMUSE00000684204","Inhba",2
"Inhba",0,1,"ENSMUST00000042603","13",16014451,16014532,82,"+","ENSMUSE00000325555","Inhba",3
"Inhba",0,1,"ENSMUST00000042603","13",16017182,16017683,502,"+","ENSMUSE00000325548","Inhba",4
"Inhba",0,1,"ENSMUST00000042603","13",16026243,16027188,946,"+","ENSMUSE00000325542","Inhba",5
"Inhba",0,2,"ENSMUST00000164993","13",16014475,16014532,58,"+","ENSMUSE00000877465","Inhba",1
"Inhba",0,2,"ENSMUST00000164993","13",16017182,16017683,502,"+","ENSMUSE00000325548","Inhba",2
"Inhba",0,2,"ENSMUST00000164993","13",16026243,16027211,969,"+","ENSMUSE00000897202","Inhba",3
"Lef1",0,1,"ENSMUST00000029611","3",131110471,131111678,1208,"+","ENSMUSE00000340561","Lef1",1
"Lef1",0,1,"ENSMUST00000029611","3",131113856,131113922,67,"+","ENSMUSE00001249701","Lef1",2
"Lef1",0,1,"ENSMUST00000029611","3",131115413,131115546,134,"+","ENSMUSE00001210131","Lef1",3
"Lef1",0,1,"ENSMUST00000029611","3",131184643,131184775,133,"+","ENSMUSE00000174969","Lef1",4
"Lef1",0,1,"ENSMUST00000029611","3",131189335,131189425,91,"+","ENSMUSE00000174977","Lef1",5
"Lef1",0,1,"ENSMUST00000029611","3",131191023,131191106,84,"+","ENSMUSE00000174972","Lef1",6
"Lef1",0,1,"ENSMUST00000029611","3",131193129,131193251,123,"+","ENSMUSE00000284943","Lef1",7
"Lef1",0,1,"ENSMUST00000029611","3",131194625,131194787,163,"+","ENSMUSE00000174975","Lef1",8
"Lef1",0,1,"ENSMUST00000029611","3",131200295,131200402,108,"+","ENSMUSE00000562904","Lef1",9
"Lef1",0,1,"ENSMUST00000029611","3",131204256,131204304,49,"+","ENSMUSE00000174966","Lef1",10
"Lef1",0,1,"ENSMUST00000029611","3",131204933,131204973,41,"+","ENSMUSE00000403410","Lef1",11
"Lef1",0,1,"ENSMUST00000029611","3",131223076,131224356,1281,"+","ENSMUSE00001245866","Lef1",12
"Lef1",0,2,"ENSMUST00000066849","3",131110471,131111678,1208,"+","ENSMUSE00000340561","Lef1",1
"Lef1",0,2,"ENSMUST00000066849","3",131113856,131113922,67,"+","ENSMUSE00001249701","Lef1",2
"Lef1",0,2,"ENSMUST00000066849","3",131115413,131115546,134,"+","ENSMUSE00001210131","Lef1",3
"Lef1",0,2,"ENSMUST00000066849","3",131184643,131184775,133,"+","ENSMUSE00000174969","Lef1",4
"Lef1",0,2,"ENSMUST00000066849","3",131189335,131189425,91,"+","ENSMUSE00000174977","Lef1",5
"Lef1",0,2,"ENSMUST00000066849","3",131193129,131193251,123,"+","ENSMUSE00000284943","Lef1",6
"Lef1",0,2,"ENSMUST00000066849","3",131194625,131194787,163,"+","ENSMUSE00000174975","Lef1",7
"Lef1",0,2,"ENSMUST00000066849","3",131200295,131200402,108,"+","ENSMUSE00000562904","Lef1",8
"Lef1",0,2,"ENSMUST00000066849","3",131204256,131204304,49,"+","ENSMUSE00000174966","Lef1",9
"Lef1",0,2,"ENSMUST00000066849","3",131204933,131204973,41,"+","ENSMUSE00000403410","Lef1",10
"Lef1",0,2,"ENSMUST00000066849","3",131223076,131224356,1281,"+","ENSMUSE00001245866","Lef1",11
"Lef1",0,3,"ENSMUST00000098611","3",131112797,131112820,24,"+","ENSMUSE00001285820","Lef1",1
"Lef1",0,3,"ENSMUST00000098611","3",131113856,131113922,67,"+","ENSMUSE00001249701","Lef1",2
"Lef1",0,3,"ENSMUST00000098611","3",131115413,131115546,134,"+","ENSMUSE00001210131","Lef1",3
"Lef1",0,3,"ENSMUST00000098611","3",131184643,131184775,133,"+","ENSMUSE00000174969","Lef1",4
"Lef1",0,3,"ENSMUST00000098611","3",131189335,131189425,91,"+","ENSMUSE00000174977","Lef1",5
"Lef1",0,3,"ENSMUST00000098611","3",131191023,131191106,84,"+","ENSMUSE00000174972","Lef1",6
"Lef1",0,3,"ENSMUST00000098611","3",131193129,131193251,123,"+","ENSMUSE00000284943","Lef1",7
"Lef1",0,3,"ENSMUST00000098611","3",131194625,131194787,163,"+","ENSMUSE00000174975","Lef1",8
"Lef1",0,3,"ENSMUST00000098611","3",131200295,131200402,108,"+","ENSMUSE00000562904","Lef1",9
"Lef1",0,3,"ENSMUST00000098611","3",131204256,131204304,49,"+","ENSMUSE00000174966","Lef1",10
"Lef1",0,3,"ENSMUST00000098611","3",131204933,131204973,41,"+","ENSMUSE00000403410","Lef1",11
"Lef1",0,3,"ENSMUST00000098611","3",131223076,131224356,1281,"+","ENSMUSE00001245866","Lef1",12
"Lef1",0,4,"ENSMUST00000106341","3",131110471,131111678,1208,"+","ENSMUSE00000340561","Lef1",1
"Lef1",0,4,"ENSMUST00000106341","3",131113856,131113922,67,"+","ENSMUSE00001249701","Lef1",2
"Lef1",0,4,"ENSMUST00000106341","3",131115413,131115546,134,"+","ENSMUSE00001210131","Lef1",3
"Lef1",0,4,"ENSMUST00000106341","3",131184643,131184775,133,"+","ENSMUSE00000174969","Lef1",4
"Lef1",0,4,"ENSMUST00000106341","3",131189335,131189425,91,"+","ENSMUSE00000174977","Lef1",5
"Lef1",0,4,"ENSMUST00000106341","3",131193129,131193251,123,"+","ENSMUSE00000284943","Lef1",6
"Lef1",0,4,"ENSMUST00000106341","3",131194625,131194787,163,"+","ENSMUSE00000174975","Lef1",7
"Lef1",0,4,"ENSMUST00000106341","3",131200295,131200402,108,"+","ENSMUSE00000562904","Lef1",8
"Lef1",0,4,"ENSMUST00000106341","3",131204256,131204304,49,"+","ENSMUSE00000174966","Lef1",9
"Lef1",0,4,"ENSMUST00000106341","3",131223076,131224356,1281,"+","ENSMUSE00001265074","Lef1",10
"Lef1",0,5,"ENSMUST00000132737","3",131112806,131112820,15,"+","ENSMUSE00001061831","Lef1",1
"Lef1",0,5,"ENSMUST00000132737","3",131113856,131113922,67,"+","ENSMUSE00001252561","Lef1",2
"Lef1",0,5,"ENSMUST00000132737","3",131115413,131115546,134,"+","ENSMUSE00001284285","Lef1",3
"Lef1",0,5,"ENSMUST00000132737","3",131184643,131188082,3440,"+","ENSMUSE00000806309","Lef1",4
"Lef1",0,6,"ENSMUST00000136147","3",131112797,131112820,24,"+","ENSMUSE00001230531","Lef1",1
"Lef1",0,6,"ENSMUST00000136147","3",131113856,131113922,67,"+","ENSMUSE00001252561","Lef1",2
"Lef1",0,6,"ENSMUST00000136147","3",131115413,131117387,1975,"+","ENSMUSE00000803628","Lef1",3
"Msx1",0,1,"ENSMUST00000063116","5",37823865,37824583,719,"-","ENSMUSE00000355418","Msx1",1
"Msx1",0,1,"ENSMUST00000063116","5",37820485,37821700,1216,"-","ENSMUSE00000376402","Msx1",2
"Msx1",0,2,"ENSMUST00000183013","5",37822703,37824582,1880,"-","ENSMUSE00001276432","Msx1",1
"Pax9",0,1,"ENSMUST00000001538","12",56695639,56695864,226,"+","ENSMUSE00000416690","Pax9",1
"Pax9",0,1,"ENSMUST00000001538","12",56696574,56697200,627,"+","ENSMUSE00000313981","Pax9",2
"Pax9",0,1,"ENSMUST00000001538","12",56700012,56700154,143,"+","ENSMUSE00001222279","Pax9",3
"Pax9",0,1,"ENSMUST00000001538","12",56709653,56712822,3170,"+","ENSMUSE00000776465","Pax9",4
"Pax9",0,2,"ENSMUST00000152848","12",56695729,56697200,1472,"+","ENSMUSE00000738872","Pax9",1
"Pax9",0,2,"ENSMUST00000152848","12",56700012,56700154,143,"+","ENSMUSE00001240466","Pax9",2
"Pax9",0,2,"ENSMUST00000152848","12",56709653,56710346,694,"+","ENSMUSE00000805242","Pax9",3
"Pax9",0,3,"ENSMUST00000153250","12",56691767,56691779,13,"+","ENSMUSE00001025490","Pax9",1
"Pax9",0,3,"ENSMUST00000153250","12",56695471,56695864,394,"+","ENSMUSE00000786004","Pax9",2
"Pax9",0,3,"ENSMUST00000153250","12",56696574,56697200,627,"+","ENSMUSE00000313981","Pax9",3
"Pax9",0,3,"ENSMUST00000153250","12",56700012,56700154,143,"+","ENSMUSE00001222279","Pax9",4
"Pax9",0,3,"ENSMUST00000153250","12",56709653,56712707,3055,"+","ENSMUSE00001316356","Pax9",5
"Pitx2",0,1,"ENSMUST00000029657","3",129199922,129200162,241,"+","ENSMUSE00000939612","Pitx2",1
"Pitx2",0,1,"ENSMUST00000029657","3",129203937,129203992,56,"+","ENSMUSE00000175284","Pitx2",2
"Pitx2",0,1,"ENSMUST00000029657","3",129204440,129204577,138,"+","ENSMUSE00000175283","Pitx2",3
"Pitx2",0,1,"ENSMUST00000029657","3",129218334,129219578,1245,"+","ENSMUSE00000945181","Pitx2",4
"Pitx2",0,2,"ENSMUST00000042587","3",129213972,129214781,810,"+","ENSMUSE00000563224","Pitx2",1
"Pitx2",0,2,"ENSMUST00000042587","3",129215639,129215844,206,"+","ENSMUSE00000175287","Pitx2",2
"Pitx2",0,2,"ENSMUST00000042587","3",129218334,129219588,1255,"+","ENSMUSE00000932825","Pitx2",3
"Pitx2",0,3,"ENSMUST00000106382","3",129199926,129200162,237,"+","ENSMUSE00000935354","Pitx2",1
"Pitx2",0,3,"ENSMUST00000106382","3",129203937,129203992,56,"+","ENSMUSE00000175284","Pitx2",2
"Pitx2",0,3,"ENSMUST00000106382","3",129215639,129215844,206,"+","ENSMUSE00000175287","Pitx2",3
"Pitx2",0,3,"ENSMUST00000106382","3",129218334,129219591,1258,"+","ENSMUSE00000311924","Pitx2",4
"Pitx2",0,4,"ENSMUST00000172645","3",129203947,129203992,46,"+","ENSMUSE00000935147","Pitx2",1
"Pitx2",0,4,"ENSMUST00000172645","3",129204479,129204577,99,"+","ENSMUSE00000945036","Pitx2",2
"Pitx2",0,4,"ENSMUST00000172645","3",129215639,129215844,206,"+","ENSMUSE00000175287","Pitx2",3
"Pitx2",0,4,"ENSMUST00000172645","3",129218334,129218897,564,"+","ENSMUSE00000933376","Pitx2",4
"Pitx2",0,5,"ENSMUST00000173645","3",129199969,129200162,194,"+","ENSMUSE00000939753","Pitx2",1
"Pitx2",0,5,"ENSMUST00000173645","3",129203715,129203860,146,"+","ENSMUSE00000932477","Pitx2",2
"Pitx2",0,5,"ENSMUST00000173645","3",129203937,129203992,56,"+","ENSMUSE00000175284","Pitx2",3
"Pitx2",0,5,"ENSMUST00000173645","3",129204440,129204577,138,"+","ENSMUSE00000932815","Pitx2",4
"Pitx2",0,6,"ENSMUST00000174623","3",129214275,129214781,507,"+","ENSMUSE00000940377","Pitx2",1
"Pitx2",0,6,"ENSMUST00000174623","3",129215639,129216624,986,"+","ENSMUSE00000938568","Pitx2",2
"Pitx2",0,7,"ENSMUST00000174661","3",129199878,129200162,285,"+","ENSMUSE00000942452","Pitx2",1
"Pitx2",0,7,"ENSMUST00000174661","3",129203937,129203992,56,"+","ENSMUSE00000175284","Pitx2",2
"Pitx2",0,7,"ENSMUST00000174661","3",129204440,129204577,138,"+","ENSMUSE00000175283","Pitx2",3
"Pitx2",0,7,"ENSMUST00000174661","3",129215639,129215844,206,"+","ENSMUSE00000175287","Pitx2",4
"Pitx2",0,7,"ENSMUST00000174661","3",129218334,129219590,1257,"+","ENSMUSE00000930339","Pitx2",5
"Pitx2",0,8,"ENSMUST00000187145","3",129213932,129216774,2843,"+","ENSMUSE00001323327","Pitx2",1
"Runx2",0,1,"ENSMUST00000113568","17",44814490,44814797,308,"-","ENSMUSE00001067096","Runx2",1
"Runx2",0,1,"ENSMUST00000113568","17",44814169,44814292,124,"-","ENSMUSE00001253963","Runx2",2
"Runx2",0,1,"ENSMUST00000113568","17",44724745,44724901,157,"-","ENSMUSE00001279418","Runx2",3
"Runx2",0,1,"ENSMUST00000113568","17",44717192,44717296,105,"-","ENSMUSE00001252787","Runx2",4
"Runx2",0,1,"ENSMUST00000113568","17",44658519,44658692,174,"-","ENSMUSE00001205924","Runx2",5
"Runx2",0,1,"ENSMUST00000113568","17",44639665,44639826,162,"-","ENSMUSE00001208865","Runx2",6
"Runx2",0,1,"ENSMUST00000113568","17",44610028,44610093,66,"-","ENSMUSE00001206897","Runx2",7
"Runx2",0,1,"ENSMUST00000113568","17",44608001,44608383,383,"-","ENSMUSE00001044746","Runx2",8
"Runx2",0,2,"ENSMUST00000113571","17",44814457,44814797,341,"-","ENSMUSE00001035945","Runx2",1
"Runx2",0,2,"ENSMUST00000113571","17",44814169,44814292,124,"-","ENSMUSE00001295428","Runx2",2
"Runx2",0,2,"ENSMUST00000113571","17",44735233,44735618,386,"-","ENSMUSE00001030788","Runx2",3
"Runx2",0,2,"ENSMUST00000113571","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",4
"Runx2",0,2,"ENSMUST00000113571","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",5
"Runx2",0,2,"ENSMUST00000113571","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",6
"Runx2",0,2,"ENSMUST00000113571","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",7
"Runx2",0,2,"ENSMUST00000113571","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",8
"Runx2",0,2,"ENSMUST00000113571","17",44604001,44608383,4383,"-","ENSMUSE00000696183","Runx2",9
"Runx2",0,3,"ENSMUST00000113572","17",44735233,44736648,1416,"-","ENSMUSE00000868575","Runx2",1
"Runx2",0,3,"ENSMUST00000113572","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
"Runx2",0,3,"ENSMUST00000113572","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",3
"Runx2",0,3,"ENSMUST00000113572","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",4
"Runx2",0,3,"ENSMUST00000113572","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",5
"Runx2",0,3,"ENSMUST00000113572","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",6
"Runx2",0,3,"ENSMUST00000113572","17",44604001,44608383,4383,"-","ENSMUSE00000696183","Runx2",7
"Runx2",0,4,"ENSMUST00000159943","17",44814169,44814581,413,"-","ENSMUSE00001073274","Runx2",1
"Runx2",0,4,"ENSMUST00000159943","17",44735233,44735618,386,"-","ENSMUSE00001030788","Runx2",2
"Runx2",0,4,"ENSMUST00000159943","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",3
"Runx2",0,4,"ENSMUST00000159943","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",4
"Runx2",0,4,"ENSMUST00000159943","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",5
"Runx2",0,4,"ENSMUST00000159943","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",6
"Runx2",0,4,"ENSMUST00000159943","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",7
"Runx2",0,4,"ENSMUST00000159943","17",44607531,44608383,853,"-","ENSMUSE00001068513","Runx2",8
"Runx2",0,5,"ENSMUST00000160199","17",44734662,44734693,32,"-","ENSMUSE00000853184","Runx2",1
"Runx2",0,5,"ENSMUST00000160199","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
"Runx2",0,5,"ENSMUST00000160199","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",3
"Runx2",0,5,"ENSMUST00000160199","17",44639681,44639826,146,"-","ENSMUSE00000866075","Runx2",4
"Runx2",0,6,"ENSMUST00000160672","17",44814169,44814264,96,"-","ENSMUSE00001061930","Runx2",1
"Runx2",0,6,"ENSMUST00000160672","17",44724745,44724901,157,"-","ENSMUSE00001279418","Runx2",2
"Runx2",0,6,"ENSMUST00000160672","17",44717192,44717296,105,"-","ENSMUSE00001252787","Runx2",3
"Runx2",0,6,"ENSMUST00000160672","17",44639777,44639826,50,"-","ENSMUSE00001034339","Runx2",4
"Runx2",0,7,"ENSMUST00000160673","17",44814490,44814627,138,"-","ENSMUSE00000991208","Runx2",1
"Runx2",0,7,"ENSMUST00000160673","17",44814169,44814292,124,"-","ENSMUSE00001253963","Runx2",2
"Runx2",0,7,"ENSMUST00000160673","17",44735233,44735618,386,"-","ENSMUSE00001030788","Runx2",3
"Runx2",0,7,"ENSMUST00000160673","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",4
"Runx2",0,7,"ENSMUST00000160673","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",5
"Runx2",0,7,"ENSMUST00000160673","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",6
"Runx2",0,7,"ENSMUST00000160673","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",7
"Runx2",0,7,"ENSMUST00000160673","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",8
"Runx2",0,7,"ENSMUST00000160673","17",44607905,44608383,479,"-","ENSMUSE00000998049","Runx2",9
"Runx2",0,8,"ENSMUST00000161489","17",44814457,44814627,171,"-","ENSMUSE00000854509","Runx2",1
"Runx2",0,8,"ENSMUST00000161489","17",44813906,44814292,387,"-","ENSMUSE00000858365","Runx2",2
"Runx2",0,9,"ENSMUST00000162130","17",44735233,44735366,134,"-","ENSMUSE00000868504","Runx2",1
"Runx2",0,9,"ENSMUST00000162130","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
"Runx2",0,9,"ENSMUST00000162130","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",3
"Runx2",0,9,"ENSMUST00000162130","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",4
"Runx2",0,9,"ENSMUST00000162130","17",44610028,44610093,66,"-","ENSMUSE00001285118","Runx2",5
"Runx2",0,9,"ENSMUST00000162130","17",44608315,44608383,69,"-","ENSMUSE00000865680","Runx2",6
"Runx2",0,10,"ENSMUST00000162373","17",44735233,44735634,402,"-","ENSMUSE00000870694","Runx2",1
"Runx2",0,10,"ENSMUST00000162373","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
"Runx2",0,10,"ENSMUST00000162373","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",3
"Runx2",0,10,"ENSMUST00000162373","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",4
"Runx2",0,10,"ENSMUST00000162373","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",5
"Runx2",0,10,"ENSMUST00000162373","17",44607819,44608383,565,"-","ENSMUSE00000851335","Runx2",6
"Runx2",0,11,"ENSMUST00000162629","17",44814169,44814226,58,"-","ENSMUSE00000871707","Runx2",1
"Runx2",0,11,"ENSMUST00000162629","17",44735233,44735618,386,"-","ENSMUSE00001030788","Runx2",2
"Runx2",0,11,"ENSMUST00000162629","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",3
"Runx2",0,11,"ENSMUST00000162629","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",4
"Runx2",0,11,"ENSMUST00000162629","17",44658519,44658692,174,"-","ENSMUSE00001254418","Runx2",5
"Runx2",0,11,"ENSMUST00000162629","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",6
"Runx2",0,11,"ENSMUST00000162629","17",44607819,44608383,565,"-","ENSMUSE00000851335","Runx2",7
"Runx2",0,12,"ENSMUST00000162816","17",44735233,44736176,944,"-","ENSMUSE00000696230","Runx2",1
"Runx2",0,12,"ENSMUST00000162816","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
"Runx2",0,12,"ENSMUST00000162816","17",44717192,44717296,105,"-","ENSMUSE00001295780","Runx2",3
"Runx2",0,12,"ENSMUST00000162816","17",44639665,44639826,162,"-","ENSMUSE00001220729","Runx2",4
"Runx2",0,12,"ENSMUST00000162816","17",44638513,44638705,193,"-","ENSMUSE00000850753","Runx2",5
"Runx2",0,12,"ENSMUST00000162816","17",44495987,44497243,1257,"-","ENSMUSE00000860201","Runx2",6
"Runx2",0,13,"ENSMUST00000162878","17",44735233,44735710,478,"-","ENSMUSE00000868977","Runx2",1
"Runx2",0,13,"ENSMUST00000162878","17",44724745,44724901,157,"-","ENSMUSE00001267649","Runx2",2
